,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะรีไซเคิลลงถัง(ตัน)
272,2563,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,1.0
273,2563,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,900.0
274,2563,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,135.3
275,2563,กันยายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,5.0
276,2563,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,5.0
277,2563,กันยายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,34.05
278,2563,กันยายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,40.85
279,2563,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,3371.62
280,2563,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,11.0
281,2563,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,387.74
282,2563,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,1014.0
283,2563,ตุลาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,5.11
284,2563,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.25
285,2563,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.74
286,2563,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,15.0
287,2563,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,443.82
288,2563,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,6.65
289,2563,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,476.5
290,2563,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,2.5
291,2563,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,30.29
292,2563,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,10.0
293,2563,ตุลาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,5.01
294,2563,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,274.68
295,2563,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,230.61
296,2563,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,451.53
297,2563,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,50.0
298,2563,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.23
299,2563,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,2.0
300,2563,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,2.51
301,2563,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,276.98
302,2563,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,118.98
303,2563,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,45.33
304,2563,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,1.42
305,2563,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,396.1
306,2563,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,1.0
307,2563,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,649.64
308,2563,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,101.86
309,2563,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,1.0
310,2563,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.05
311,2563,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,3257.0
312,2563,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,10.0
313,2563,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,355.2
314,2563,พฤศจิกายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,4.82
315,2563,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.81
316,2563,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,10.0
317,2563,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,315.17
318,2563,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,5.26
319,2563,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,454.26
320,2563,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,2.1
321,2563,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขนุน,106.85
322,2563,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,80.0
323,2563,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,3.9
324,2563,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,230.27
325,2563,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,298.64
326,2563,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,376.84
327,2563,พฤศจิกายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,30.0
328,2563,พฤศจิกายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.7
329,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,3.0
330,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,2.65
331,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,235.24
332,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,115.14
333,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,47.33
334,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,1.42
335,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,548.5
336,2563,พฤศจิกายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,1.0
337,2563,พฤศจิกายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,720.0
